State_Name,Year,Assembly_No,Party,Total_Cand,Winners,Deposit_Lost,Avg_Winning_Margin,Strike_Rate,position
Himachal_Pradesh,2022,14,BJP,68,25,0,4.16,36.76,2
Himachal_Pradesh,2022,14,INC,68,40,1,5.72,58.82,1
Himachal_Pradesh,2022,14,IND,99,3,84,0.48,3.03,3
Himachal_Pradesh,2017,13,BJP,68,44,0,7.64,64.71,1
Himachal_Pradesh,2017,13,CPM,14,1,13,0.24,7.14,3
Himachal_Pradesh,2017,13,INC,68,21,4,2.06,30.88,2
Himachal_Pradesh,2017,13,IND,112,2,104,0.15,1.79,4
Himachal_Pradesh,2012,12,BJP,68,26,4,3.3,38.24,2
Himachal_Pradesh,2012,12,HLP,36,1,35,0.15,2.78,4
Himachal_Pradesh,2012,12,INC,68,36,2,7.15,52.94,1
Himachal_Pradesh,2012,12,IND,105,5,83,0.47,4.76,3
Himachal_Pradesh,2007,11,BJP,68,41,4,7.29,60.29,1
Himachal_Pradesh,2007,11,BSP,65,1,57,0.04,1.54,4
Himachal_Pradesh,2007,11,INC,67,23,5,2.81,34.33,2
Himachal_Pradesh,2007,11,IND,60,3,48,0.49,5.0,3
Himachal_Pradesh,2003,10,BJP,68,16,3,2.51,23.53,2
Himachal_Pradesh,2003,10,HVC,49,1,41,0.55,2.04,6
Himachal_Pradesh,2003,10,INC,68,43,3,8.77,63.24,1
Himachal_Pradesh,2003,10,IND,110,6,86,0.37,5.45,4
Himachal_Pradesh,2003,10,LJNSP,27,1,26,0.11,3.7,5
Himachal_Pradesh,2003,10,LMHP,14,1,11,0.62,7.14,3
Himachal_Pradesh,1998,9,BJP,68,31,3,4.24,45.59,1
Himachal_Pradesh,1998,9,HVC,62,5,48,1.23,8.06,3
Himachal_Pradesh,1998,9,INC,68,31,2,7.76,45.59,2
Himachal_Pradesh,1998,9,IND,52,1,44,0.06,1.92,4
Himachal_Pradesh,1993,8,BJP,68,8,2,0.41,11.76,3
Himachal_Pradesh,1993,8,CPM,6,1,5,0.08,16.67,2
Himachal_Pradesh,1993,8,INC,67,52,2,14.36,77.61,1
Himachal_Pradesh,1993,8,IND,155,7,144,0.77,4.52,4
Himachal_Pradesh,1990,7,BJP,50,45,1,22.25,90.0,1
Himachal_Pradesh,1990,7,CPI,18,1,16,0.95,5.56,4
Himachal_Pradesh,1990,7,INC,65,9,0,3.05,13.85,3
Himachal_Pradesh,1990,7,IND,190,1,182,0.07,0.53,5
Himachal_Pradesh,1990,7,JD,17,11,2,10.95,64.71,2
Himachal_Pradesh,1985,6,BJP,57,7,8,0.96,12.28,3
Himachal_Pradesh,1985,6,INC,68,58,0,19.16,85.29,1
Himachal_Pradesh,1985,6,IND,136,2,127,0.08,1.47,4
Himachal_Pradesh,1985,6,LKD,3,1,0,12.16,33.33,2
Himachal_Pradesh,1982,5,BJP,67,29,11,4.97,43.28,2
Himachal_Pradesh,1982,5,INC,67,31,1,8.87,46.27,1
Himachal_Pradesh,1982,5,IND,205,6,185,0.35,2.93,4
Himachal_Pradesh,1982,5,JNP,49,2,43,0.74,4.08,3
Himachal_Pradesh,1977,4,INC,56,9,7,2.99,16.07,2
Himachal_Pradesh,1977,4,IND,195,6,167,0.55,3.08,3
Himachal_Pradesh,1977,4,JNP,68,53,2,19.46,77.94,1
Himachal_Pradesh,1972,3,BJS,31,5,21,1.38,16.13,3
Himachal_Pradesh,1972,3,CPM,4,1,3,0.86,25.0,2
Himachal_Pradesh,1972,3,INC,68,53,2,25.72,77.94,1
Himachal_Pradesh,1972,3,IND,148,7,109,1,4.73,5
Himachal_Pradesh,1972,3,LRP,16,2,9,3,12.5,4
Himachal_Pradesh,1967,2,BJS,33,7,13,5.08,21.21,2
Himachal_Pradesh,1967,2,CPI,11,2,7,1.97,18.18,4
Himachal_Pradesh,1967,2,INC,60,34,1,13.27,56.67,1
Himachal_Pradesh,1967,2,IND,147,16,103,1.99,10.88,5
Himachal_Pradesh,1967,2,SWA,5,1,1,0.2,20.0,3
