State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Himachal_Pradesh,2022,14,AAAP,68,4219635,4146145,67,0,67,0.0,0,1.1,1.12,4,
Himachal_Pradesh,2022,14,BJP,68,4219635,4219635,68,25,0,36.76470588235294,36.76,43,43,2,BHARATIYA JANATA PARTY
Himachal_Pradesh,2022,14,BSP,68,4219635,3324303,53,0,53,0.0,0,0.35,0.44,5,BAHUJAN SAMAJ PARTY
Himachal_Pradesh,2022,14,Bhartiya Veer Dal,68,4219635,61528,1,0,1,0.0,0,0,0.26,6,
Himachal_Pradesh,2022,14,CPI,68,4219635,62254,1,0,1,0.0,0,0.01,1.01,7,COMMUNIST PARTY OF INDIA
Himachal_Pradesh,2022,14,Communist Party of India(Marxist),68,4219635,659461,11,0,10,0.0,0,0.66,4.22,8,
Himachal_Pradesh,2022,14,Himachal Jan Kranti Party,68,4219635,376783,6,0,6,0.0,0,0.03,0.3,9,
Himachal_Pradesh,2022,14,Himachal Janta Party,68,4219635,56509,1,0,1,0.0,0,0,0.33,10,
Himachal_Pradesh,2022,14,Hindu Samaj Party,68,4219635,193130,3,0,3,0.0,0,0.02,0.44,11,
Himachal_Pradesh,2022,14,INC,68,4219635,4219635,68,40,1,58.8235294117647,58.82,43.9,43.9,1,INDIAN NATIONAL CONGRESS
Himachal_Pradesh,2022,14,IND,68,4219635,4219635,99,3,84,3.0303030303030303,4.41,9.7,9.7,3,
Himachal_Pradesh,2022,14,None of the Above,68,4219635,4219635,68,0,0,0.0,0,0.59,0.59,12,
Himachal_Pradesh,2022,14,Rashtriya Devbhumi Party,68,4219635,1787627,29,0,29,0.0,0,0.61,1.45,13,
Himachal_Pradesh,2022,14,Rashtriya Lokneeti Party,68,4219635,70563,1,0,1,0.0,0,0,0.08,14,
Himachal_Pradesh,2022,14,Sainik Samaj Party,68,4219635,66651,1,0,1,0.0,0,0,0.29,15,
Himachal_Pradesh,2022,14,Swabhiman Party,68,4219635,198279,3,0,3,0.0,0,0.02,0.35,16,
Himachal_Pradesh,2017,13,AIFB,68,3784658,114445,2,0,2,0.0,0,0.02,0.53,5,
Himachal_Pradesh,2017,13,ALIMRD,68,3784658,50159,1,0,1,0.0,0,0.01,0.88,6,
Himachal_Pradesh,2017,13,BHLJVP,68,3784658,54614,1,0,1,0.0,0,0.01,0.72,7,
Himachal_Pradesh,2017,13,BJP,68,3784658,3784658,68,44,0,64.70588235294117,64.71,48.79,48.79,1,BHARATIYA JANATA PARTY
Himachal_Pradesh,2017,13,BMUP,68,3784658,57013,1,0,1,0.0,0,0.01,0.54,8,
Himachal_Pradesh,2017,13,BSP,68,3784658,2384206,42,0,42,0.0,0,0.49,0.78,9,BAHUJAN SAMAJ PARTY
Himachal_Pradesh,2017,13,CPI,68,3784658,165777,3,0,3,0.0,0,0.04,1.02,10,COMMUNIST PARTY OF INDIA
Himachal_Pradesh,2017,13,CPM,68,3784658,725064,14,1,13,7.142857142857143,1.47,1.47,7.66,4,COMMUNIST PARTY OF INDIA (MARXIST)
Himachal_Pradesh,2017,13,INC,68,3784658,3784658,68,21,4,30.88235294117647,30.88,41.68,41.68,2,INDIAN NATIONAL CONGRESS
Himachal_Pradesh,2017,13,IND,68,3784658,3784658,112,2,104,1.7857142857142858,2.94,6.34,6.34,3,
Himachal_Pradesh,2017,13,JANSP,68,3784658,64211,1,0,1,0.0,0,0.01,0.69,11,
Himachal_Pradesh,2017,13,LOGAP,68,3784658,411643,7,0,7,0.0,0,0.06,0.52,12,
Himachal_Pradesh,2017,13,NCP,68,3784658,109165,2,0,2,0.0,0,0.02,0.69,13,
Himachal_Pradesh,2017,13,NED,68,3784658,67434,1,0,1,0.0,0,0.01,0.35,14,
