Assembly_No,Party_ID,TCPD_Prof_Main,MLAs_var_Party,Party_MLAs,Year,Party,pty_mla_var_perc
17,18228,Agriculture,2,215,2021,AITC,0.93
17,18228,Business,12,215,2021,AITC,5.58
17,18228,Education,8,215,2021,AITC,3.72
17,18228,Liberal Profession or Professional,8,215,2021,AITC,3.72
17,18228,Other,159,215,2021,AITC,73.95
17,18228,Politics,7,215,2021,AITC,3.26
17,18228,Retired or Pension,4,215,2021,AITC,1.86
17,18228,Small Business or Self-employed,1,215,2021,AITC,0.47
17,18228,Social Work,12,215,2021,AITC,5.58
17,,Unknown,2,215,2021,AITC,0.93
17,1605,Agriculture,6,77,2021,BJP,7.79
17,1605,Business,11,77,2021,BJP,14.29
17,1605,Education,8,77,2021,BJP,10.39
17,1605,Liberal Profession or Professional,5,77,2021,BJP,6.49
17,1605,Other,40,77,2021,BJP,51.95
17,1605,Politics,2,77,2021,BJP,2.6
17,1605,Retired or Pension,3,77,2021,BJP,3.9
17,1605,Social Work,2,77,2021,BJP,2.6
17,10809,Business,1,1,2021,IND,100
17,24987,Other,1,1,2021,RSSCMJP,100
16,3040,Education,1,2,2016,AIFB,50
16,3040,Liberal Profession or Professional,1,2,2016,AIFB,50
16,18228,Agriculture,13,211,2016,AITC,6.16
16,18228,Business,42,211,2016,AITC,19.91
16,18228,Education,22,211,2016,AITC,10.43
16,18228,Former Government,10,211,2016,AITC,4.74
16,18228,Liberal Profession or Professional,26,211,2016,AITC,12.32
16,18228,Other,16,211,2016,AITC,7.58
16,18228,Politics,16,211,2016,AITC,7.58
16,18228,Religious Occupation,1,211,2016,AITC,0.47
16,18228,Retired or Pension,22,211,2016,AITC,10.43
16,18228,Salaried Work or Employed,8,211,2016,AITC,3.79
16,18228,Social Work,33,211,2016,AITC,15.64
16,18228,Unemployed,1,211,2016,AITC,0.47
16,18228,Unknown,1,211,2016,AITC,0.47
16,1605,Agriculture,1,3,2016,BJP,33.33
16,1605,Education,1,3,2016,BJP,33.33
16,1605,Politics,1,3,2016,BJP,33.33
16,2444,Liberal Profession or Professional,1,1,2016,CPI,100
16,14635,Agriculture,1,26,2016,CPM,3.85
16,14635,Business,1,26,2016,CPM,3.85
16,14635,Education,5,26,2016,CPM,19.23
16,14635,Labourer or Daily Wage,1,26,2016,CPM,3.85
16,14635,Other,1,26,2016,CPM,3.85
16,14635,Politics,6,26,2016,CPM,23.08
16,14635,Retired or Pension,4,26,2016,CPM,15.38
16,14635,Salaried Work or Employed,1,26,2016,CPM,3.85
16,14635,Social Work,6,26,2016,CPM,23.08
16,3154,Unknown,3,3,2016,GOJAM,100
16,3482,Agriculture,4,44,2016,INC,9.09
16,3482,Business,10,44,2016,INC,22.73
16,3482,Education,4,44,2016,INC,9.09
16,3482,Former Government,1,44,2016,INC,2.27
16,3482,Liberal Profession or Professional,4,44,2016,INC,9.09
16,3482,Other,3,44,2016,INC,6.82
16,3482,Politics,4,44,2016,INC,9.09
16,3482,Retired or Pension,7,44,2016,INC,15.91
16,3482,Salaried Work or Employed,1,44,2016,INC,2.27
16,3482,Small Business or Self-employed,1,44,2016,INC,2.27
16,3482,Social Work,4,44,2016,INC,9.09
16,3482,Unemployed,1,44,2016,INC,2.27
16,10809,Business,1,1,2016,IND,100
16,12053,Agriculture,1,3,2016,RSP,33.33
16,12053,Retired or Pension,2,3,2016,RSP,66.67
15,3040,Agriculture,1,11,2011,AIFB,9.09
15,3040,Education,3,11,2011,AIFB,27.27
15,3040,Other,1,11,2011,AIFB,9.09
15,3040,Politics,1,11,2011,AIFB,9.09
15,3040,Retired or Pension,1,11,2011,AIFB,9.09
15,3040,Small Business or Self-employed,2,11,2011,AIFB,18.18
15,3040,Social Work,1,11,2011,AIFB,9.09
15,3040,Unknown,1,11,2011,AIFB,9.09
15,18228,Agricultural Labour,1,184,2011,AITC,0.54
15,18228,Agriculture,18,184,2011,AITC,9.78
15,18228,Business,46,184,2011,AITC,25
15,18228,Education,15,184,2011,AITC,8.15
15,18228,Former Government,8,184,2011,AITC,4.35
15,18228,Liberal Profession or Professional,30,184,2011,AITC,16.3
15,18228,Other,14,184,2011,AITC,7.61
15,18228,Politics,3,184,2011,AITC,1.63
15,18228,Retired or Pension,17,184,2011,AITC,9.24
15,18228,Salaried Work or Employed,11,184,2011,AITC,5.98
15,18228,Small Business or Self-employed,1,184,2011,AITC,0.54
15,18228,Social Work,14,184,2011,AITC,7.61
15,18228,Unemployed,1,184,2011,AITC,0.54
15,18228,Unknown,5,184,2011,AITC,2.72
15,2444,Agriculture,1,2,2011,CPI,50
15,2444,Politics,1,2,2011,CPI,50
15,14635,Agriculture,4,40,2011,CPM,10
15,14635,Education,9,40,2011,CPM,22.5
15,14635,Former Government,1,40,2011,CPM,2.5
15,14635,Labourer or Daily Wage,2,40,2011,CPM,5
15,14635,Other,1,40,2011,CPM,2.5
15,14635,Politics,8,40,2011,CPM,20
15,14635,Retired or Pension,4,40,2011,CPM,10
15,14635,Salaried Work or Employed,1,40,2011,CPM,2.5
15,14635,Social Work,9,40,2011,CPM,22.5
15,14635,Unemployed,1,40,2011,CPM,2.5
15,2936,Retired or Pension,1,1,2011,DSP(P),100
15,3154,Unknown,3,3,2011,GOJAM,100
15,3482,Agriculture,4,42,2011,INC,9.52
15,3482,Business,9,42,2011,INC,21.43
15,3482,Education,7,42,2011,INC,16.67
15,3482,Former Government,1,42,2011,INC,2.38
15,3482,Liberal Profession or Professional,4,42,2011,INC,9.52
15,3482,Politics,2,42,2011,INC,4.76
15,3482,Retired or Pension,6,42,2011,INC,14.29
15,3482,Salaried Work or Employed,1,42,2011,INC,2.38
15,3482,Social Work,7,42,2011,INC,16.67
15,3482,Unknown,1,42,2011,INC,2.38
15,10809,Other,1,2,2011,IND,50
15,10809,Social Work,1,2,2011,IND,50
15,12053,Agriculture,2,7,2011,RSP,28.57
15,12053,Education,1,7,2011,RSP,14.29
15,12053,Politics,3,7,2011,RSP,42.86
15,12053,Social Work,1,7,2011,RSP,14.29
15,7425,Unknown,1,1,2011,SP,100
15,8082,Salaried Work or Employed,1,1,2011,SUCI,100
14,3040,Other,21,23,2006,AIFB,91.3
14,3040,Unknown,2,23,2006,AIFB,8.7
14,18228,Other,28,30,2006,AITC,93.33
14,18228,Unknown,2,30,2006,AITC,6.67
14,2444,Other,7,8,2006,CPI,87.5
14,2444,Unknown,1,8,2006,CPI,12.5
14,14635,Unknown,176,176,2006,CPM,100
14,2936,Other,1,1,2006,DSP(P),100
14,10319,Other,3,3,2006,GNLF,100
14,3482,Other,20,21,2006,INC,95.24
14,3482,Unknown,1,21,2006,INC,4.76
14,10809,Other,5,6,2006,IND,83.33
14,10809,Unknown,1,6,2006,IND,16.67
14,11127,Other,1,1,2006,JKP(N),100
14,12103,Other,1,1,2006,RJD,100
14,12053,Other,19,20,2006,RSP,95
14,12053,Unknown,1,20,2006,RSP,5
14,8534,Other,4,4,2006,WBSP,100
