State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Sikkim,2019,9,BJP,32,351953,140392,12,0,12,0.0,0,1.62,4.06,3,
Sikkim,2019,9,HMSKP,32,351953,261646,23,0,23,0.0,0,0.6,0.8,4,
Sikkim,2019,9,INC,32,351953,263715,24,0,24,0.0,0,0.77,1.03,5,INDIAN NATIONAL CONGRESS
Sikkim,2019,9,IND,32,351953,351953,9,0,8,0.0,0,0.93,0.93,6,
Sikkim,2019,9,JMBP,32,351953,12779,1,0,1,0.0,0,0.01,0.32,7,
Sikkim,2019,9,NOTA,32,351953,351953,32,0,0,0.0,0,0.86,0.86,8,
Sikkim,2019,9,SDF,32,351953,351953,32,15,0,46.875,46.88,47.63,47.63,2,SIKKIM DEMOCRATIC FRONT
Sikkim,2019,9,SKM,32,351953,351953,32,17,0,53.125,53.12,47.03,47.03,1,SIKKIM KRANTIKARI MORCHA
Sikkim,2019,9,SKPP,32,351953,120075,10,0,10,0.0,0,0.26,0.76,9,
Sikkim,2019,9,SRMP,32,351953,36567,3,0,3,0.0,0,0.18,1.77,10,
Sikkim,2019,9,SRPP,32,351953,34624,3,0,3,0.0,0,0.09,0.93,11,
Sikkim,2019,9,SUTF,32,351953,14244,1,0,1,0.0,0,0.02,0.44,12,
Sikkim,2014,8,AITC,32,308881,72193,7,0,7,0.0,0,0.19,0.81,3,
Sikkim,2014,8,BJP,32,308881,127447,13,0,13,0.0,0,0.71,1.73,4,
Sikkim,2014,8,INC,32,308881,308881,32,0,32,0.0,0,1.42,1.42,5,INDIAN NATIONAL CONGRESS
Sikkim,2014,8,IND,32,308881,308881,5,0,5,0.0,0,0.4,0.4,6,
Sikkim,2014,8,NOTA,32,308881,308881,32,0,0,0.0,0,1.44,1.44,7,
Sikkim,2014,8,SDF,32,308881,308881,32,22,0,68.75,68.75,55.03,55.03,1,SIKKIM DEMOCRATIC FRONT
Sikkim,2014,8,SKM,32,308881,308881,32,10,0,31.25,31.25,40.8,40.8,2,SIKKIM KRANTIKARI MORCHA
Sikkim,2009,7,BJP,32,251851,86067,11,0,11,0.0,0,0.78,2.28,2,
Sikkim,2009,7,CPM,32,251851,29066,3,0,3,0.0,0,0.11,0.94,3,
Sikkim,2009,7,INC,32,251851,251851,32,0,4,0.0,0,27.64,27.64,4,INDIAN NATIONAL CONGRESS
Sikkim,2009,7,IND,32,251851,251851,25,0,25,0.0,0,1.6,1.6,5,
Sikkim,2009,7,NCP,32,251851,91329,11,0,11,0.0,0,0.42,1.17,6,
Sikkim,2009,7,SDF,32,251851,251851,32,32,0,100.0,100,65.91,65.91,1,SIKKIM DEMOCRATIC FRONT
Sikkim,2009,7,SGPP,32,251851,222743,27,0,27,0.0,0,1.16,1.31,7,
Sikkim,2009,7,SHRP,32,251851,159631,20,0,19,0.0,0,2.19,3.46,8,
Sikkim,2009,7,SJEP,32,251851,49277,6,0,6,0.0,0,0.2,1.01,9,
Sikkim,2004,6,BJP,28,196465,24028,4,0,4,0.0,0,0.34,2.78,3,
Sikkim,2004,6,CPM,28,196465,7098,1,0,1,0.0,0,0.07,2.03,4,
Sikkim,2004,6,INC,28,196465,196465,28,1,6,3.5714285714285716,3.57,26.13,26.13,2,INDIAN NATIONAL CONGRESS
Sikkim,2004,6,IND,28,196465,196465,16,0,15,0.0,0,1.76,1.76,5,
Sikkim,2004,6,SDF,28,196465,196465,28,27,0,96.42857142857143,96.43,71.09,71.09,1,SIKKIM DEMOCRATIC FRONT
Sikkim,2004,6,SHRP,28,196465,69850,9,0,9,0.0,0,0.57,1.61,6,
Sikkim,2004,6,SSP,28,196465,8925,1,0,1,0.0,0,0.05,1.01,7,SAMYUKTA SOCIALIST PARTY
Sikkim,1999,5,CPM,32,204927,14290,2,0,2,0.0,0,0.19,2.79,4,
Sikkim,1999,5,INC,32,204927,198593,31,0,28,0.0,0,3.67,3.78,5,INDIAN NATIONAL CONGRESS
Sikkim,1999,5,IND,32,204927,204927,9,1,7,11.11111111111111,3.12,1.94,1.94,3,
Sikkim,1999,5,SDF,32,204927,202954,31,24,0,77.41935483870968,75,52.32,52.83,1,SIKKIM DEMOCRATIC FRONT
Sikkim,1999,5,SSP,32,204927,204927,32,7,1,21.875,21.88,41.88,41.88,2,SAMYUKTA SOCIALIST PARTY
Sikkim,1994,4,BJP,32,173457,19966,3,0,3,0.0,0,0.16,1.37,5,
Sikkim,1994,4,CPM,32,173457,12762,2,0,2,0.0,0,0.16,2.12,6,
Sikkim,1994,4,INC,32,173457,167108,31,2,17,6.451612903225806,6.25,15.02,15.59,3,INDIAN NATIONAL CONGRESS
Sikkim,1994,4,IND,32,173457,173457,76,1,75,1.3157894736842106,3.12,5.91,5.91,4,
Sikkim,1994,4,RSP,32,173457,64058,11,0,10,0.0,0,1.68,4.54,7,
Sikkim,1994,4,SDF,32,173457,173457,32,19,1,59.375,59.38,42,42,1,SIKKIM DEMOCRATIC FRONT
Sikkim,1994,4,SSP,32,173457,171828,31,10,1,32.25806451612903,31.25,35.08,35.41,2,SAMYUKTA SOCIALIST PARTY
Sikkim,1989,3,DPC,32,133619,13751,4,0,4,0.0,0,0.22,2.17,2,
