State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Kerala,2021,16,ADMK,140,20833801,152102,1,0,1,0.0,0,0.05,6.82,18,
Kerala,2021,16,Akhil Bharat Hindu Mahasabha,140,20833801,263842,2,0,2,0.0,0,0,0.07,19,
Kerala,2021,16,Ambedkarite Party of India,140,20833801,774144,5,0,5,0.0,0,0,0.13,20,
Kerala,2021,16,Anna Democratic Human Rights Movement Party of India,140,20833801,3041374,20,0,20,0.0,0,0.03,0.19,21,
Kerala,2021,16,BDJS,140,20833801,3025468,21,0,21,0.0,0,1.1,7.6,22,
Kerala,2021,16,BJP,140,20833801,17260709,115,0,84,0.0,0,11.3,13.64,23,BHARATIYA JANATA PARTY
Kerala,2021,16,BSP,140,20833801,10521922,72,0,72,0.0,0,0.23,0.46,24,BAHUJAN SAMAJ PARTY
Kerala,2021,16,Bahujan Dravida Party,140,20833801,450513,3,0,3,0.0,0,0,0.12,25,
Kerala,2021,16,C(S),140,20833801,134089,1,1,0,100.0,0.71,0.29,44.98,10,CONGRESS (SECULAR)
Kerala,2021,16,CPI,140,20833801,3471531,23,17,0,73.91304347826087,12.14,7.58,45.49,3,COMMUNIST PARTY OF INDIA
Kerala,2021,16,CPM,140,20833801,11253047,75,62,0,82.66666666666667,44.29,25.38,47,1,COMMUNIST PARTY OF INDIA (MARXIST)
Kerala,2021,16,Communist Marxist Party Kerala State Committee,140,20833801,151535,1,0,0,0.0,0,0.25,33.95,26,
Kerala,2021,16,Communist Party of India (Marxist-Leninist) Red Star,140,20833801,156283,1,0,1,0.0,0,0,0.31,27,
Kerala,2021,16,Democratic Human Rights Movement Party,140,20833801,135229,1,0,1,0.0,0,0,0.34,28,
Kerala,2021,16,Democratic Social Justice Party,140,20833801,1416729,10,0,10,0.0,0,0.04,0.63,29,
Kerala,2021,16,INC,140,20833801,13810396,93,21,0,22.580645161290324,15,25.12,37.89,2,INDIAN NATIONAL CONGRESS
Kerala,2021,16,IND,140,20833801,20833801,320,6,303,1.875,4.29,5.8,5.8,5,
Kerala,2021,16,INL,140,20833801,414968,3,1,0,33.333333333333336,0.71,0.67,33.4,11,INDIAN NATIONAL LEAGUE
Kerala,2021,16,IUML,140,20833801,3814110,25,15,0,60.0,10.71,8.27,45.19,4,INDIAN UNION MUSLIM LEAGUE
Kerala,2021,16,Indian Christian Secular Party,140,20833801,173205,1,0,1,0.0,0,0,0.29,30,
Kerala,2021,16,Indian Gandhiyan Party,140,20833801,129237,1,0,1,0.0,0,0,0.17,31,
Kerala,2021,16,JD(S),140,20833801,589546,4,2,0,50.0,1.43,1.28,45.08,7,JANATA DAL (SECULAR)
Kerala,2021,16,JD(U),140,20833801,166835,1,0,1,0.0,0,0,0.05,32,
Kerala,2021,16,Janadhipathiya Kerala Congress,140,20833801,128236,1,1,0,100.0,0.71,0.23,38.01,12,
Kerala,2021,16,KEC,140,20833801,1368785,10,2,0,20.0,1.43,2.66,40.48,8,KERALA CONGRESS
Kerala,2021,16,KEC(B),140,20833801,137036,1,1,0,100.0,0.71,0.32,49.09,13,KERALA CONGRESS (B)
Kerala,2021,16,KEC(J),140,20833801,158097,1,1,0,100.0,0.71,0.41,53.8,14,KERALA CONGRESS (I)
Kerala,2021,16,KEC(M),140,20833801,1666897,12,5,0,41.666666666666664,3.57,3.28,41.06,6,KERALA CONGRESS (M)
Kerala,2021,16,"Kerala Janapaksham (Secular),",140,20833801,139894,1,0,0,0.0,0,0.2,29.92,33,
Kerala,2021,16,Kerala Janatha Party,140,20833801,139894,1,0,1,0.0,0,0,0.19,34,
Kerala,2021,16,LJD,140,20833801,444591,3,1,0,33.333333333333336,0.71,0.93,43.41,15,
Kerala,2021,16,Marxist Communist Party of India (United),140,20833801,287464,2,0,2,0.0,0,0.01,0.85,35,
Kerala,2021,16,NCP,140,20833801,449919,3,2,0,66.66666666666667,1.43,0.99,45.81,9,NATIONALIST CONGRESS PARTY
Kerala,2021,16,NOTA,140,20833801,20833801,140,0,0,0.0,0,0.47,0.47,36,
Kerala,2021,16,NSC,140,20833801,152570,1,1,0,100.0,0.71,0.34,46.34,16,NATIONAL SECULAR CONFERENCE
Kerala,2021,16,National Labour Party,140,20833801,175503,1,0,1,0.0,0,0,0.09,37,
Kerala,2021,16,New Labour Party,140,20833801,276227,2,0,2,0.0,0,0,0.3,38,
Kerala,2021,16,RJD,140,20833801,284178,2,0,2,0.0,0,0,0.18,39,
Kerala,2021,16,RMPOI,140,20833801,136673,1,1,0,100.0,0.71,0.31,47.63,17,
Kerala,2021,16,RSP,140,20833801,733865,5,0,0,0.0,0,1.17,33.3,40,REVOLUTIONARY SOCIALIST PARTY
Kerala,2021,16,Republican Party of India (A),140,20833801,181954,1,0,1,0.0,0,0,0.06,41,
Kerala,2021,16,SDPI,140,20833801,6072575,40,0,40,0.0,0,0.36,1.24,42,SOCIAL DEMOCRATIC PARTY OF INDIA
Kerala,2021,16,SHS,140,20833801,305859,2,0,2,0.0,0,0,0.09,43,
Kerala,2021,16,SUCI,140,20833801,5232691,36,0,36,0.0,0,0.04,0.18,44,
Kerala,2021,16,Samajwadi Forward Bloc,140,20833801,293258,2,0,2,0.0,0,0,0.1,45,
Kerala,2021,16,Samajwadi Jan Parishad,140,20833801,131411,1,0,1,0.0,0,0,0.23,46,
Kerala,2021,16,Secular Democratic Congress,140,20833801,142138,1,0,1,0.0,0,0,0.06,47,
Kerala,2021,16,Swaraj India,140,20833801,147771,1,0,1,0.0,0,0,0.19,48,
Kerala,2021,16,Twenty 20 Party,140,20833801,1086113,8,0,7,0.0,0,0.7,13.41,49,
Kerala,2021,16,Welfare Party Of India,140,20833801,2895198,19,0,19,0.0,0,0.14,0.98,50,
Kerala,2016,15,ADMK,140,20232563,966948,7,0,7,0.0,0,0.17,3.46,15,
Kerala,2016,15,AKTP,140,20232563,296848,2,0,2,0.0,0,0,0.27,16,
Kerala,2016,15,APOI,140,20232563,727862,5,0,5,0.0,0,0.01,0.15,17,
Kerala,2016,15,BDJS,140,20232563,5240784,36,0,20,0.0,0,3.93,15.18,18,
Kerala,2016,15,BJP,140,20232563,14154265,98,1,62,1.0204081632653061,0.71,10.53,15.05,9,BHARATIYA JANATA PARTY
