State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Rajasthan,2018,15,AAP,199,35483940,24969727,141,0,141,0.0,0,0.38,0.54,9,
Rajasthan,2018,15,ABAP,199,35483940,350397,2,0,2,0.0,0,0,0.18,10,
Rajasthan,2018,15,ABHM,199,35483940,167048,1,0,1,0.0,0,0,0.29,11,
Rajasthan,2018,15,ABRJP,199,35483940,10856499,61,0,61,0.0,0,0.14,0.45,12,
Rajasthan,2018,15,AINHCP,199,35483940,881833,5,0,5,0.0,0,0.02,0.75,13,
Rajasthan,2018,15,AKSMP,199,35483940,344446,2,0,2,0.0,0,0,0.48,14,
Rajasthan,2018,15,ANASP,199,35483940,157894,1,0,1,0.0,0,0,0.14,15,
Rajasthan,2018,15,ANJUP,199,35483940,374728,2,0,2,0.0,0,0.01,0.59,16,
Rajasthan,2018,15,API,199,35483940,4814056,28,0,28,0.0,0,0.06,0.44,17,
Rajasthan,2018,15,ASP,199,35483940,199236,1,0,1,0.0,0,0,0.43,18,
Rajasthan,2018,15,ASSP,199,35483940,359211,2,0,2,0.0,0,0,0.45,19,
Rajasthan,2018,15,AVIRP,199,35483940,336239,2,0,2,0.0,0,0,0.16,20,
Rajasthan,2018,15,BASD,199,35483940,1614265,9,0,9,0.0,0,0.02,0.45,21,
Rajasthan,2018,15,BHBP,199,35483940,161569,1,0,1,0.0,0,0,0.07,22,
Rajasthan,2018,15,BHKP,199,35483940,863360,5,0,5,0.0,0,0.01,0.4,23,
Rajasthan,2018,15,BHTYP,199,35483940,178579,1,0,1,0.0,0,0,0.14,24,
Rajasthan,2018,15,BJHP,199,35483940,555066,3,0,3,0.0,0,0.01,0.32,25,
Rajasthan,2018,15,BJKD(D),199,35483940,1135485,6,0,6,0.0,0,0,0.13,26,
Rajasthan,2018,15,BJP,199,35483940,35483940,199,73,3,36.68341708542714,36.68,38.77,38.77,2,BHARATIYA JANATA PARTY
Rajasthan,2018,15,BJSTP,199,35483940,209572,1,0,1,0.0,0,0,0.14,27,
Rajasthan,2018,15,BLSP,199,35483940,817405,4,0,4,0.0,0,0.01,0.26,28,
Rajasthan,2018,15,BMUP,199,35483940,3898222,21,0,21,0.0,0,0.05,0.47,29,
Rajasthan,2018,15,BPCP,199,35483940,2164413,12,0,12,0.0,0,0.01,0.2,30,
Rajasthan,2018,15,BPULP,199,35483940,137683,1,0,1,0.0,0,0,0.1,31,
Rajasthan,2018,15,BRPP,199,35483940,612128,3,0,3,0.0,0,0,0.11,32,
Rajasthan,2018,15,BRSP,199,35483940,3538505,21,0,21,0.0,0,0.03,0.32,33,
Rajasthan,2018,15,BSP,199,35483940,33772072,189,6,177,3.1746031746031744,3.02,3.98,4.18,4,BAHUJAN SAMAJ PARTY
Rajasthan,2018,15,BTP,199,35483940,1954650,11,2,8,18.181818181818183,1.01,0.72,13.05,6,BHARTIYA TRIBAL PARTY
Rajasthan,2018,15,BVHNP,199,35483940,10755497,62,0,61,0.0,0,0.31,1.04,34,
Rajasthan,2018,15,BYS,199,35483940,14034357,80,0,80,0.0,0,0.14,0.35,35,
Rajasthan,2018,15,CPI,199,35483940,2931018,16,0,16,0.0,0,0.12,1.46,36,COMMUNIST PARTY OF INDIA
Rajasthan,2018,15,CPI(ML)(L),199,35483940,943318,5,0,5,0.0,0,0.01,0.39,37,
Rajasthan,2018,15,CPM,199,35483940,5231174,28,2,23,7.142857142857143,1.01,1.22,8.3,7,COMMUNIST PARTY OF INDIA  (MARXIST)
Rajasthan,2018,15,DKD,199,35483940,3550388,20,0,20,0.0,0,0.05,0.5,38,
Rajasthan,2018,15,DSPVAD,199,35483940,1443785,8,0,8,0.0,0,0.02,0.4,39,
Rajasthan,2018,15,GGP,199,35483940,170648,1,0,1,0.0,0,0,0.09,40,
Rajasthan,2018,15,HCP,199,35483940,195273,1,0,1,0.0,0,0,0.44,41,
Rajasthan,2018,15,HJP,199,35483940,476000,3,0,3,0.0,0,0.01,0.46,42,
Rajasthan,2018,15,HND,199,35483940,377105,2,0,2,0.0,0,0.01,0.56,43,
Rajasthan,2018,15,HSS,199,35483940,771590,4,0,4,0.0,0,0.01,0.36,44,
Rajasthan,2018,15,IIC(R),199,35483940,148670,1,0,1,0.0,0,0,0.21,45,
Rajasthan,2018,15,INC,199,35483940,34576001,194,99,13,51.03092783505155,49.75,39.27,40.3,1,INDIAN NATIONAL CONGRESS
Rajasthan,2018,15,INCP,199,35483940,380548,2,0,2,0.0,0,0,0.2,46,
Rajasthan,2018,15,IND,199,35483940,35483940,830,13,790,1.5662650602409638,6.53,9.5,9.5,3,INDEPENDENT
Rajasthan,2018,15,IPGP,199,35483940,2585405,14,0,14,0.0,0,0.01,0.16,47,
Rajasthan,2018,15,IVD,199,35483940,198621,1,0,1,0.0,0,0,0.17,48,
Rajasthan,2018,15,JANADIP,199,35483940,168758,1,0,1,0.0,0,0,0.4,49,
Rajasthan,2018,15,JD(S),199,35483940,507307,3,0,3,0.0,0,0,0.2,50,
Rajasthan,2018,15,JD(U),199,35483940,2648148,14,0,14,0.0,0,0.05,0.62,51,JANATA DAL (UNITED)
Rajasthan,2018,15,JGP,199,35483940,2191679,12,0,12,0.0,0,0.01,0.15,52,
Rajasthan,2018,15,JNSR,199,35483940,1707666,9,0,8,0.0,0,0.21,4.28,53,
Rajasthan,2018,15,JWCP,199,35483940,169653,1,0,1,0.0,0,0,0.1,54,
Rajasthan,2018,15,KHLKP,199,35483940,520813,3,0,3,0.0,0,0,0.3,55,
Rajasthan,2018,15,KJSP,199,35483940,178304,1,0,1,0.0,0,0,0.91,56,
Rajasthan,2018,15,LJD,199,35483940,1983323,11,0,11,0.0,0,0.08,1.43,57,
Rajasthan,2018,15,LJP,199,35483940,1321785,7,0,7,0.0,0,0.01,0.26,58,
Rajasthan,2018,15,MHKRP,199,35483940,1155590,6,0,6,0.0,0,0.01,0.16,59,
Rajasthan,2018,15,MNP,199,35483940,173336,1,0,1,0.0,0,0,0.11,60,
Rajasthan,2018,15,NCP,199,35483940,196399,1,0,0,0.0,0,0.19,34.65,61,
Rajasthan,2018,15,NFTP,199,35483940,454509,3,0,3,0.0,0,0,0.26,62,
Rajasthan,2018,15,NOTA,199,35483940,35483940,199,0,0,0.0,0,1.32,1.32,63,
Rajasthan,2018,15,NPSF,199,35483940,2871101,16,0,16,0.0,0,0.03,0.33,64,
